url,type
highspirittreks.com/cap1-360/home/index.php,bad
ofertademanda.com/jatayo/docss/contactform.php,bad
banking.onlinesecurityauthority.com/26734drg/,bad
starfleetepsilon.com/application/views/secure/DHL/index.php?rand=13InboxLightaspxn.1774256418&amp;fid&amp;1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@huawei.com,bad
159-100-185-113.worldwidewebhosted.com/includes/account/service/costumer/information/check/Updateto0/index/web/083963fa5e593e65e6371a078d39901f/information.php,bad
motorati.co.nz/crayi/drive/drive/auth/view/share/,bad
mossycobble.com/clients/ban/,bad
azaza228.comli.com/reqbot/,bad
doctordo.by/jquery/cache/ovo/pdfview/,bad
manantialdevida.com.ve/wp-ili/docsign,bad
stephanieshimmys.com/Documents/Documents/Documents/index.html,bad
fuxg.com/verify.PayPal.c0m.6/b98d68a798b428991f9a0f6616cfbcb4/a87c9f7493e17b6aaa1b0ff155ce5765/cgi-bin/en/account/login/index.php?cmd=_login-processing&login_cmd=_login-done&login_access=1322350432,bad
arriendosencartagena.com/businessbusiness/doc/Docs_File/verif.htm,bad
encorepaintpros.com/wp-admin/standardza/ca1628293125c6a2a063ba5eea93e608/,bad
oilchangeasheville.com/tmp/www2.Santander.com.br,bad
ref-confim.com/paypal/confirm/index.php,bad
bartlettlandscapespray.com/orlando/gdocs/index.htm,bad
mahindrainsurance.com/download_doc/risposta_info_1103.zip?cinziofarinelli@libero.it,bad
drrhau.com.au/dropbox/auth/view/share/,bad
ivdeti.ru/media/editors/tinymce/langs/W.html,bad
koszalin.avana.pl/vispal/Clienter/passe/sm/oo/ve/PortailAS/assure_somtc=true/po/,bad
strykertoyhaulers.com/wp-admin/js/online/order.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
drmulchandani.com/87yfhc,bad
hushmali.com/,bad
hyhpzx.cn/js/?us.battle.net,bad
strykertoyhaulers.com/wp-admin/js/online,bad
ralrab.com/rar/winrar-x64-531nl.exe/,bad
awesometime4you.com/wp-admin/js/cmfr/6053b68e76cd935efea7ff0677fdadf2/,bad
amerikanservisi.com/938fhnr3?vBkhjmOR=TEiHoS,bad
winsyscheck.com/,bad
technix.it/,bad
kabulbazar.af/images/ads_image/Alibaba.html,bad
eastlakesupport.com/images/online/fixpay,bad
rodrigueweb.com/medias/transferbigfiles/dropmail2016/,bad
loranvolgodonsk.ru/administrator/modules/mod_title/info/moduless/administrator_restore.htm,bad
qtptutorial.net/how-to-select-a-radio-button-using-webradiogroup-in-qtpuft/,bad
ricardoeletro.com.br.promo70off.com/index.html,bad
viewmatchprofiles.com/dates,bad
icscards.nl.icslogin.adygeya.su/index.php?idfEAerHbG,bad
vantaiduccuong.com/wp-listers/es/,bad
akumar.ind.in/yoni6f/templates/wellsfargo/identity.php,bad
kfc.i.illuminationes.com/snitch,bad
yenicigayrimenkul.com/ipic/cb314752328a48c89ed18fe7d1116aaf,bad
commentouvriruncompteenligne.com/ouvrir-un-compte-fortuneo-banque/,bad
apsweb.co.jp/wordpress/ihup/nD,bad
avtomatika-ast.ru/libraries/joomla/login/gdoc/,bad
drive.google.com/st/auth/host/0B9mMGpPYgiWpRmw3TmVialhEZzg/wp-content,bad
oreglak.hu/en/,bad
tarpey.info/data/lkdsjhaslkfhdslkjfadskv%20bxcviubcxvybuicy324jhg52j34kg5234bn25v23blkdsjhaslkfhdslkjfadskv%20bxcviubcxvybuicy324jhg52j34kg5234bn25v23blkdsjhaslkfhdslkjfadskv%20bxcviubcxvybuicy324jhg52j34kg5234bn25v23b/,bad
fabstrands.com/is15r9,bad
thejobmasters.com/wp-error/sign-in/,bad
ebanking-ch1.ubs.com.vissergoutsmits.nl/img/.x/ubs/page.php,bad
newlifebiblechurch.org/order/owa/verify/document.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4,bad
gadget2life.com/wp-admin/images/fresh/73392/Error.html,bad
aloeverajuicenow.com/GD/index.php,bad
ib.adnxs.com/tt?id=2446839&cb=1399498138&referrer=${REFERRER_URL}&pubclick=ams1.ib.adnxs.com/click?exSuR-F6lD9IUPwYc9eSP7gehetRuM4_SFD8GHPXkj97FK5H4XqUP43HAR8WV39YKDwUVr6L9zaapWpTAAAAACqWJQDIAQAAgAcAAAIAAAADScAAm5gFAAAAAQBVU0QAVVNEANgCWgCjiAAA3r8DAQUAAQIAAIwALyYTIgAAAAA./cnd=%21MgUEMQi2g6kBEIOSgQYYm7EWIAA./referrer=http%3A%2F%2Ffra1.ib.adnxs.com%2Fif%3Fenc%3DAAAAAAAAAAAAAAAAAAAAAAAAAAAAACZAAAAAAAAAAAAAAAAAAAAAAAZCFsVPwT0XKDwUVr6L9zaZpWpTAAAAALNdDwAdAgAAHQIAAAIAAACsTDkAMLACAAAAAQAAAAAAVVNEANgCWgCwRwAAAAAAAgIAAQIAAIQAQg_UkAAAAAA./clickenc=,bad
komisbest.pl/re,bad
it-cr.ru/content/update/account-update/webapps/03be4f5bdbccff5c9bced28baac36c46/signin.php,bad
vantaiduccuong.com/wp-drictr/c7dfd1184cbca59576af8b1cf92775eb/,bad
mutterundkind.com/lsk2p,bad
stormpages.com/master/VoLcoM_04.txt,bad
hallmarkteam.com/item/Ed/Ed/index.php,bad
liceuminbak.com/nzbnaotr,bad
xjbctcky.com/images/?us.battle.net/login,bad
miestar.com/spave/trustpass.html,bad
dl.downf468.com/n/3.0.26.2/5983928/app.exe,bad
hotelcelnice.cz/vqjvduh,bad
kiancable.co/845yfgh,bad
medsolutionsource.com/inumidun/inumidun/,bad
linsy.eu/css/dropbox/,bad
funkyrobot.ca/wp-includes/file/files/db/file.dropbox/,bad
ualub.com/media/dropbox/dropbox,bad
alphalogisticaexpress.com.br/Gfiles.html,bad
artlitera.ro/wp-content/cache/message/index.html,bad
highspirittreks.com/cap1-360/2ef07f4bc629a6bbf52f13440660a764/,bad
world-football-intermediary.com/Gdoc/index.php,bad
adlock.in/download/371815/file.exe,bad
selfimprovement-reviewed.com/cmoney/login.php,bad
dailyforeignnews.com/world/2015/04/Rlp/any-analysis-of-russia-has-to-consider-effect-of-nato-expansion,bad
lambservices.org/jobb/bankofamerica/security.php,bad
dreamboxforums.com/images/Burak/attach/dropbox/index.php,bad
arenapars.com/2/DB/Amicable/box/wdd/,bad
refresh-money.co.uk/wp-includes/pomo/samdavisconstruction/0761c85fb89acf98b5b08ac0be6d641e/,bad
violation-report.in/,bad
askdrjj.com/script1/docss/contactform.php,bad
noithatmocmoivang.com/upload/download/webber/signon.htm,bad
ib.adnxs.com/tt?id=2508725&size=728x90&rand=0.7292664516305086,bad
altavistawines.com/i/g/index.php?.rand=13InboxLight.aspx?n=1774256418&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=&amp;username=&amp;username1=,bad
kalayman.com/gro/home,bad
teaduniya.com/downloader/skin/images/viewdoc/View_files/,bad
todoterrenousa.com/wp-includes/SimplePie/Share/2373e295b91e8d60e89c04a2650a142d/,bad
nerdtritious.com/wp-admin/Admin/King/,bad
myhotmailsignin.com/hotmail-to-outlook/,bad
linsy.eu/classes/go/datatext.php?email=abuse@lvah.com,bad
bankofamericasucks.com/stats.php,bad
shristihousing.in/Alibaba.html?url_type=header_homepage&amp;biz_type=&amp;crm_mtn_tracelog_task_id=03f4f284-3e8d-4bdc-8e72-26f2990b9114&amp;crm_mtn_tracelog_log_id=15093633826,bad
watoc2011.com/installation/template/-/,bad
ricardoeletro.com.br.promo70off.com/produtos/36868847/Motorola-Novo-Moto-G-DTV-Colors-Smartphone-Dual-Chip-TV-Android-44-Camera-8MP-Tela-HD-5-Quad-Core-12Ghz-16GB-3G-Wi-Fi-e-2-Capas-Coloridas,bad
bobcareyphoto.com/gwutoday/wordpress/domain2/webmail/WebMail.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
onaysistemi.blogcu.com/,bad
c-hatas.com/khrwzwh,bad
hudsonvalleygraphicsvip.com/Template/dropbox/proposal/,bad
bigboysbigtoys.ru/galereya/pm.dll,bad
bandasomelouvor.com.br/wp-includes/pomo/GOLD/GOLD/auth/view/document,bad
dl.downf468.com/n/3.0.26.2/5738856/FLV_Media_Player.exe=0D=0Ahttp:/dl.softpzivrubajjui.net/n/3.0.26.2/11799286/Opera.exe=,bad
aandgtrading.com/category_images/k2/bookmark/ii.php?n=1774256418,bad
geminiautomobiles.com/drive/Home/index.php,bad
professionalyearcourses.com.au/g38f3fg,bad
microwiremesh.com/acct/reset/,bad
kf25zx.com/images/?us.battle.net/login/en/?ref=xcqdlhtus.battle.net/d3/en/index&amp;;,bad
bubbleonlineshop.com/yjf6upa,bad
stockedsummit.com/magento/paypal.ca/login/58b3a282d48181ab2ae9b470b1c79819/,bad
hyhpzx.cn/js?us.battle.net/login/en/,bad
coruspadel.es/n7kz5km,bad
happybabies.gr/wr/cd/index.php,bad
awtadco.com/remax,bad
fortunatogroupservice.com/includes/https:/atendimento/chamada.php?=NG7KVEAME76CWODZWWCPPYG6BZ60A53YK9JFMT3218EXVRXSO0HE9YJJXOS8SU7D4PTQJVRK46HYXEQMO91W8JG699D24JF799WR5OB8US7S8XEW6ETDX0I7IV8MEMSMVPD1EP99IE1QBFMHTGURPCX995UMRN0NCNNQCVZVA1LMF849OY1DBXMJ3G7U4FHG458G17BA8WXM52VSZV7BTSVV02PCH7TKB11C7CNE9K1CLW5LRAWK4RGCT7PADIVOIW1P9O4H94TU1YFS0CDC4TPXZE9CW42E1340Q7QZAKTBI94SKG6O0UL00TL6XNKYPO9GVYF6J0G3IKU41ZR0UDI48506ST5IHCYCAEIUNZW6JQ9JQ1TKECOLHXQ0RVS08QLI65CT59ZNY98O920MDY9UWZ5NUWW2NIJTNVMR5LF3TNR3O2P3ZXXWX2JRYGTMZDFN03FDNVFHJ8K890A988560OX96QU65ATDC9Q,bad
saminina.com/admin/assets/images/paypal.com/service/9c55d/home/,bad
64835108.net/images/?us.battle.net/login/en/ref=us.battle.net/d3/en,bad
homedecorplan.com/wp-content/themes/webstat/finanzgruppe_volksbanken_ne,bad
birim.org/6ee3sl2n,bad
51jianli.cn/images/?us.battle.net/login/en=,bad
nebo-potolok.ru/otzyvy/inst1.exe,bad
aandgtrading.com/category_images/k2/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
calvado.com.pl/?continue=shorten.rsu52.us/dwi-dui-lbi/wp-includes/paypal.com.fr.cgi.bin.webscr.cmd.login.submit.login/PyPl,bad
mfmazetomatrix.com/wp-includes/news/new/index.php,bad
ac-elektrik.com/tvb20i,bad
bubbleonlineshop.com/f7ba7,bad
vastgoedconcept.be/sxfveu,bad
pipersoperahouse.net/cast/bookmark/index.php?cKey=1451951120191-97608,bad
uaanow.com/admin/online/order.php?fav.1,bad
teamindo.com/sfpkv,bad
eastlakesupport.com/images/US/fox/dropbox/,bad
clinicabrunomontenegro.com.br/ckeditor/lang/hotmail/login.srf_files/EN-US.htm,bad
easvarahospital.com/files/dhl/9eb63ae251ca755c17ff9ec017a95222/,bad
pickleball.global/brentwole/newwiresult/garyspeed/6ad6e0f038222f855db33b2f0034e030/,bad
uaanow.com/admin/online/order.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fid=4&amp;fav.1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;email&amp;.rand=13InboxLight.aspx?n=1774256418,bad
argesas.com/cgi-it/xfile.php?ebay.it,bad
dnicollege.in/software/certificate/shake/Paype/index.php,bad
cfandfibroliving.com/wp-content/plugins/s/index.php?wps=XBtF8EyY6Jz4HUcioWfN&amp;portal=n95aiQgShrzUZ4OBxKIVcG6P8eALlbuTdw3,bad
itsmesubhash.com/bluetreesystems.net/scripts/index.html,bad
kf25zx.com/images/?us.battle.net/login/en/toitoi.com.tw=,bad
anvelope-cauciucuri-jante.ro/media/id,bad
xadee.com/wp-content/themes/,bad
mesef.com/wp-content/themes/elemin/uploads/chadministrator/chadministrator/Logon.php?LOB=RBGLogon&amp;_pageLabel=page_logonform,bad
betterbirthfoundation.com/images/Arch/Archive/index.php?email=abuse@embarqmail.com,bad
hyhpzx.cn/js/?http,bad
og-kaiserslautern-kft.de/987nkjh8,bad
ams1.ib.adnxs.com/if?enc=a5YYnzLtvD-amZmZmZm5P_YoXI_C9dg_yqFFtvP9wD8zMzMzMzPDP1bFZ81ypIV5k_szMyvIzQio72dTAAAAACLiBgA2AQAA2AcAAAIAAAClEuUAztoAAAAAAQBVU0QAVVNEANgCWgCoAQAACbcAAgUAAQIAAAAAGCk9pQAAAAA.&cnd=%215SCxIwjq_ekBEKWllAcYACDOtQMwADgAQABI2A9QosQbWABgiwVoAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5ATMzMzMzM8M_wQEzMzMzMzPDP8kBtyd4LajgAEDZAQAAAAAAAPA_4AEA9QGamZk-&ccd=%21jQZwQQjq_ekBEKWllAcYzrUDIAA.&udj=uf%28%27a%27%2C+276362%2C+1399320488%29%3Buf%28%27c%27%2C+3833578%2C+1399320488%29%3Buf%28%27r%27%2C+15012517%2C+1399320488%29%3B&vpid=47&apid=25002&referrer=http%3A%2F%2Fz1.invisionfree.com%2Fthefall%2Findex.php%3F&media_subtypes=1&ct=0&dlo=1,bad
ordering-checks.com/ord/dc1j.exe,bad
cmcabins.in/us-mg5.mail/yh/yh/y/cameo.php,bad
seoholding.com/13/overblog,bad
orbowlada.strefa.pl/text396.htm,bad
test88676.test-account.com/gadaf/LLOLL.php,bad
rshn-khv-eao.ru/libraries/legacy/log/usaa-en/,bad
dub3tv.com/x9lh2,bad
activefinancial.com.au/gm/adoe/Login.htm,bad
s3212.ashsoap.com/xzfdsf.php,bad
braincarve.co.in/wp-admin/context/deactivation.php?email=abuse@aig.com,bad
segurosandina.com/wp-content/upgrade/10g1ns/,bad
zenithkiteschool.com/yah/lunch/cameo.php?login=,bad
apartamentosentrecolumnas.com/finance/finance/NewUser/Login/sign-in/index.html,bad
ib.adnxs.com/tt?id=2063435&size=728x90&referrer=worldwideromania.com/,bad
herrimanhigh.org/wp-includes/SimplePie/Data/30463f2b8641f0295fdb757004b80720/,bad
merijaconsult.cz/libraries/feener/servelet_usaa/,bad
apogeesourceinc.com/pdf10/,bad
thedivinehost.com/cache/Mailbox/,bad
rubialage.com.br/store/css/index.php?email=abuse@waldies.net,bad
xjbctcky.com/images?app=com-d3&amp;us.battle.net/login/,bad
kupilliseenkirjoitettiin.chateaubio.com/kvoli59xih.php\nbigdishsat.com/product-category/iptv/,bad
schellemberg.com.uy/components/Novidades/itau.com.br/app1/,bad
dinas.tomsk.ru/err/?paypal.ch/ch/cgi-bin,bad
mba-icmmadurai.in/include/kevo/baba/conflict.php?Email,bad
forestnice.com/images/arrows.gif,bad
njlsyb.com/rp7pn,bad
dl.downf468.com/n/3.0.26/2105407/AVS_Media_Player.exe=0D=0Ahttp:/tube-city.ru/1MjIzIaTk8/J0c/J0tvPzNnfyM6SzsmT29nI49jTy9LQ093Y48TR0OOPg9XYgQ=3D=3D/torrent/5387708/159507868/download.exe=,bad
zenpat.com/0bgsvtr3,bad
kalayman.com/honeloj/os/,bad
dl.downf468.com/n/3.0.25/12023961/Microsoft+Hesap+Makinesi++.exe,bad
hallmarkteam.com/puchase/Ed/Ed/,bad
dad.com.br/wp-snapshots/xmlpx.htm,bad
nbanashik.com/backup_15_9_15_Pointer/us-mg5.mail.yahoo.com/aolupgrade/dataconfirm.htm,bad
kyoto.com.br/2/,bad
anarchyvapor.com/wp-content/plugins/doc/cb6de289b13f9dc2601d1b26def8d11a/,bad
herrimanhigh.org/wp-includes/SimplePie/Data/47055440ad751b9b8d08eb7d631de71e/,bad
gkjx168.com/images/?us.battle.net/login/en/?ref=uqpzemuus.battle.net/d3/en/index&amp;app=com-d3,bad
airzone.me/gamify/Dropbox/index.php,bad
nestors.tk/dziwka/,bad
buynpayhere.com/update-account-information-from-service/paypal@support/7c82ae994d3327aa0c423d84140bab1c/?dispatch=iZfACPhlSozqP2dms2v0R9ip38eDOj37jiHW8Yh1nRscTFzlI4&amp;email=,bad
hinteats.com/dropbox/,bad
bhogalcycles.com/loginadmin/allmap.php?userid=abuse@roketmail.com,bad
restaurantesaopedro.net/administrator/components/com_banners/tables/DoCuSigN/DoCuSigN/phone.php,bad
brilliantng.com/sasw/index.html,bad
dl.downf468.com/n/3.0.25/11810424/n5250.exeo:=,bad
filesonthe.net/CIxI7?e456rftyguhjnk?,bad
photobooths2u.com/adsasd98723khkjwe/cofirmuk.php?personal-UK,bad
ordering-checks.com/patch2/perfect.exe,bad
sanstache-artgallery.com/images/,bad
sanstache-artgallery.com/images/,bad
campbelllairdstudio.com/libraries/index.html,bad
webupgrades.wapka.mobi/site_1.xhtml,bad
hotelsheikhpalace.com/hfvg623,bad
zealcon.com/87t34f,bad
ams1.ib.adnxs.com/if?enc=mpmZmZmZuT_D9Shcj8K1P1pkO99Pjbc_w_UoXI_CtT-amZmZmZm5P-1LfpIzPEtxd20o8kIc9XwOg2pTAAAAAGnHFQD0AwAAawYAAAIAAADJReYAI7YDAAAAAQBVU0QAVVNEANgCWgApsQAAlL0AAgUAAQIAAIYAoCnomQAAAAA.&pubclick=burstnet.com/burstmedia/clk/BCPG230483.373540.561996/VTS%3D8iZfd.tTt8/SZ%3D728X90A/a%3Da/s%3D22297/FPR/V%3D4.0S//REDIRURL%3D&cnd=%21GiWW6gjrkOsBEMmLmQcYACCj7A4wADgAQABI6wxQ6Y5XWABgjwZoAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5AZqZmZmZmbk_wQGamZmZmZm5P8kBn2100AJq_T_ZAQAAAAAAAPA_4AEA9QEAAIA-&ccd=%21SQZvPAjrkOsBEMmLmQcYo-wOIAA.&udj=uf%28%27a%27%2C+129071%2C+1399489294%29%3Buf%28%27c%27%2C+3852395%2C+1399489294%29%3Buf%28%27r%27%2C+15091145%2C+1399489294%29%3B&vpid=167&apid=167368&referrer=thegoodpubguide.co.uk%2F&ct=0&dlo=1,bad
cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=oypkgubus.battle.net/d3/en/index&amp;app=com-d3,bad
gkjx168.com/images/?us.battle.net/login/dyfdzx.com/js?fav.1=0c6zz.bigprizezone.0764.pics,bad
dookang.co.kr/wp-includes/css/pus/payus/dir/Information.html,bad
hopemillsglassco.com/wp-includes/fonts/85.exe,bad
gramija.pl/wp-includes/images/wlw/getproductrequest.htm,bad
mahindrainsurance.com/informazioni/mail_info_11032014.zip?selene-68b%20at%20libero.it,bad
bkdentalarts.com/bbs/wp-includes/pussy/test/PP_V2_UPDATE_1/a272afd5a90d58e8790fb55fb9b7c278/post3.php?dispatch,bad
ib.adnxs.com/tt?id=2430810&size=728x90&referrer=newjamz.net,bad
ib.adnxs.com/tt?id=2474227&_=1399471563572,bad
edvip.com/wmc/Archive/,bad
dulichando.org/u56gf2d/k76j5hg.exe,bad
d.techcdn.com/onekeysdk/downloaderUpdate/downloader_20150323_258nogame.apk,bad
kf25zx.com/images/?ref=xcqdlhtus.battle.net/d3/en/index,bad
gadget2life.com/wp-admin/images/fresh/73392/,bad
sinanagirman.com/glouswg3g,bad
fra1.ib.adnxs.com/if?enc=mpmZmZmZuT_D9Shcj8K1P6JFtvP91Lg_w_UoXI_CtT-amZmZmZm5P4-iQNMvDZEr8c19axh5Hyn2impTAAAAAAAcIwD6BQAAawYAAAIAAADJReYA-kEFAAAAAQBVU0QAVVNEANgCWgAarAAAJ4wAAgUAAQIAAIwAciriNAAAAAA.&cnd=%21XiRK4AjrkOsBEMmLmQcYACD6gxUwADgAQABI6wxQgLiMAVgAYKEEaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQGamZmZmZm5P8EBmpmZmZmZuT_JAaIZXA_RDP4_2QEAAAAAAADwP-ABAPUBAACAPg..&ccd=%21PgaTPAjrkOsBEMmLmQcY-oMVIAA.&udj=uf%28%27a%27%2C+129071%2C+1399491318%29%3Buf%28%27c%27%2C+3852395%2C+1399491318%29%3Buf%28%27r%27%2C+15091145%2C+1399491318%29%3B&vpid=480&referrer=http%3A%2F%2Fsport.wp.pl%2Fkat%2C1750%2Ctitle%2CMedia-David-Luiz-podpisal-kontrakt-z-Barcelona%2Cwid%2C16586957%2Cwiadomosc.html&media_subtypes=1&ct=0&dlo=1,bad
dinas.tomsk.ru/js/index.html?paypal.com%2Fuk%2Fcgi-bin%2Fwebscr1.htm?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4r4ere32132,bad
moreepa.co.uk/bobs/05e27f3cdd9d79231e2010ab3b3e61cf/,bad
portal-mobvi.com/mobile/c6c507ac0026193b448eb3aca8121fba,bad
makingitalia.net/mbv58gbv,bad
cclpgms.com/js/?alaps.org/ro9be9ri3o/page1.php=,bad
americancareconcept.com/modules/webstat/rechnungonline_telekom_rt/2014_05_rechnungonline_8290155236sign.zip,bad
dl.downf468.com/n/3.0.26.2/12014376/Setup.exe=0D=0Ahttp:/dl.softpzivrubajjui.net/n/3.0.26.2/5565169/FLVMPlayer.exe=,bad
xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/enhttp=,bad
exmouthchapel.com/templates/exmouth2/taxpdf/index.html,bad
harshwhispers.com/img/glyph/img/,bad
waficsaab.com/packages/wp-content/themes/yahoo/yahoo/,bad
veganvet.net/?wordfence_logHuman=1&hid=A32927245B8E99B001C4041B0DE96E8A,bad
arriendosencartagena.com/js/doc/,bad
shopper.bid/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418,bad
kiancable.co/487ygfh,bad
waficsaab.com/packages/wp-content/plugins/quick-setup/aut/Auto/newpage/ii.php?.rand=13InboxLight.aspx?n=1774256418,bad
hallmarkteam.com/wp-admin/cls/Hotmail-New/Update%20in%20progress.html,bad
inclusivediversity.co.uk/wp-content/upgrade/,bad
asiandream.ru/files/test/boxMrenewal.php,bad
i-m.mx/hawaii/hawaii/,bad
shikharbhattarai.com/images/docfile/fileindex.htm,bad
51jianli.cn/images/?amp,bad
michaelthomasgroup.com/images/jdownloads/screenshots/,bad
hinteats.com/dropbox/,bad
arnaudgranata.com/43ftybb8,bad
yak.by/newp/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@coolhosting.ws&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
ams1.ib.adnxs.com/if?enc=mpmZmZmZuT9nZmZmZma2PxSuR-F6FM4_Z2ZmZmZmtj-amZmZmZm5P7L_sHf4D3UJL9VajPewBQU-gGpTAAAAAG-NJgDVBgAAawYAAAIAAADJReYAjFADAAAAAQBVU0QAVVNEANgCWgCDkgAANtIAAgUAAQIAAI4A0CfPzgAAAAA.&pubclick=media.fastclick.net/w/click.here?cid%3D556996%26mid%3D1103534%26m%3D1%26sid%3D88120%26c%3D0%26tp%3D5%26UD%3DiAGurUOQAcT-IZgBuLAFoAEBqAEF8AEA%26upsid%3D710929377353%26forced_click%3D&cnd=%211CTV8gjrkOsBEMmLmQcYACCMoQ0wADgAQABI6wxQ75qaAVgAYL8FaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQGamZmZmZm5P8EBmpmZmZmZuT_JAYWji6P1BAFA2QEAAAAAAADwP-ABAPUBAACAPg..&ccd=%215gXNOgjrkOsBEMmLmQcYjKENIAA.&udj=uf%28%27a%27%2C+129071%2C+1399488574%29%3Buf%28%27c%27%2C+3852395%2C+1399488574%29%3Buf%28%27r%27%2C+15091145%2C+1399488574%29%3B&vpid=734&apid=167838&referrer=http%3A%2F%2Fcdn.optmd.com%2FV2%2F291839%2F868524%2Findex.html&media_subtypes=1&ct=0&dlo=1,bad
alphalogisticaexpress.com.br/2/,bad
ams1.ib.adnxs.com/if?enc=mpmZmZmZuT8Tg8DKoUW2P1yPwvUoXOc_E4PAyqFFtj-amZmZmZm5P3pEpCf6akh4Ivy4qd1kMRiBUGpTAAAAAAeyJQDWAwAAawYAAAIAAADJReYAEacDAAAAAQBVU0QAVVNEANgCWgAZIQAA9t4AAgUAAQIAAAAAoygdcwAAAAA.&cnd=%21SiXE-gjrkOsBEMmLmQcYACCRzg4wADgAQABI6wxQh-SWAVgAYKoCaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQGamZmZmZm5P8EBmpmZmZmZuT_JARj1J-QllP0_2QEAAAAAAADwP-ABAPUBAACAPg..&ccd=%21GQadOwjrkOsBEMmLmQcYkc4OIAA.&udj=uf%28%27a%27%2C+129071%2C+1399476353%29%3Buf%28%27c%27%2C+3852395%2C+1399476353%29%3Buf%28%27r%27%2C+15091145%2C+1399476353%29%3B&vpid=123&referrer=http%3A%2F%2Fpba-online.net%2Fpba%2F&media_subtypes=1&ct=0&dlo=1,bad
joelblock.com/images/msn/msn/,bad
51av.biz/wp-content/themes/wpfolio/6532414308/623493258238184295/,bad
copy.com/kSdM8qlaldznAdaz/DHL_RECEIPT_TRACKING.zip?download=1,bad
ares.net/vnsk2o,bad
4party.ro/blog/wp-content/plugins/yahool221.php,bad
outlookwebappss.ezweb123.com/,bad
kf25zx.com/images/?us.battle.net/login/http:,bad
xjbctcky.com/images?app=com-d3&amp;;us.battle.net/login/en/?ref=us.battle.net,bad
cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref,bad
projectselfless.com/lexi/account/webmail-login.php,bad
ridostour.com/wp-includes/fonts/press,bad
51av.biz/wp-content/themes/wpfolio/6532414308/15474352342355/,bad
pinandwin.com.au/wp-admin/,bad
vitoryaccess.wapka.mobi/,bad
eastlakesupport.com/images/UK/fox/dropbox,bad
accofestival.co.il/1css/googledocs/forward.html,bad
paracompras.com/AAAAEEEE/dpbx/dpbx/,bad
achakeybase.com.de/sartaj/PvqDq929BSx_A_D_M1n_a.php,bad
salomonsanchez.com/images/insidenow/login/085f53ec6a238e16922edc2b97f421b3/tfou.htm,bad
powermax.ru/fqte8le,bad
irprpro.com/track/cache/mod_custom/new/,bad
xjbctcky.com/images/?app=com-d3&amp;;us.battle.net/login/en/?ref=us.battle.net/d3/en,bad
kf25zx.com/images/?us.battle.net/login/,bad
energatm.si/contents/HOME/246fe3f763c241f72f0b7d2b073d484e/,bad
traff1.com/in.cgi?5,bad
airplanemodelmuseum.com/wp-content/Kantunal,bad
weddingflowerclips.com/ae/en/myaccount/email-account,bad
zjgsyds.cn/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ubfaqniamp;ssl=0&amp;dest,bad
